Date,Year,OutsideDryBulb_C,CoolingThermal_kWh,ChillerLoad_kWh,CoolingElectricity_kWh,SystemFans_kWh,SystemPumps_kWh,Auxiliary_kWh,HVACElectricity_kWh,AirTemperature_C,OperativeTemperature_C,RoomElectricity_kWh,Lighting_kWh,OccupancyGains_kWh,HeatingGas_kWh,CO2_kg
2023-11-24,2023,18.08611,3264.963,3279.615,2128.85,381.173,3.575595,0.011354,2513.609949,21.79527,21.91096,2871.59,1273.846,1316.057,365.2317,4103.881
2023-11-25,2023,19.09792,4497.627,4524.482,2774.681,384.4331,4.828046,0.007384,3163.9495300000003,21.92358,22.06342,2871.59,1269.865,1304.328,237.5282,4471.622
2023-11-26,2023,17.53056,2550.719,2565.27,1721.182,373.6584,2.971842,0.032665,2097.844907,20.23015,20.71959,273.4755,0.0,0.0,1050.711,1634.09
2023-11-27,2023,17.3375,2625.739,2639.08,1778.785,373.6584,3.23965,0.077705,2155.7607550000002,20.02503,20.28297,273.4755,0.0,0.0,2509.154,1942.733
2023-11-28,2023,17.62639,3777.578,3801.053,2171.18,373.8501,4.261371,0.035675,2549.327146,21.26715,21.19776,2871.59,1290.149,1363.526,1155.415,4283.612
2023-11-29,2023,16.68889,2573.893,2589.992,1876.068,374.6113,2.852773,0.020628,2253.552701,21.46623,21.51799,2871.59,1321.749,1340.502,664.321,4031.413
2023-11-30,2023,18.05972,3336.751,3355.638,2262.009,375.5288,3.637986,0.019937,2641.1957230000003,21.50226,21.54869,2871.59,1281.559,1339.892,641.6322,4237.713
2023-12-01,2023,17.4316,2928.306,2947.446,1921.61,377.3382,3.233968,0.018578,2302.200746,21.63387,21.71214,2871.59,1281.442,1327.471,598.7663,4024.172
2023-12-02,2023,21.17882,4785.248,4811.833,2716.591,387.0151,5.878157,0.003854,3109.488111,21.995,22.13027,2871.59,1342.689,1297.466,123.9666,4461.449
2023-12-03,2023,17.42361,2556.914,2571.336,1888.022,373.6584,2.930239,0.038453,2264.6490919999997,20.21505,20.68928,273.4755,0.0,0.0,1236.922,1770.099
2023-12-04,2023,17.54861,2749.837,2762.328,2266.646,373.6584,3.494258,0.087324,2643.8859820000002,20.00071,20.19988,273.4755,0.0,0.0,2822.806,2297.365
2023-12-05,2023,16.32222,1983.843,1994.769,1605.437,373.7655,2.4147,0.049995,1981.667195,21.07716,20.93972,2871.59,1328.615,1382.596,1623.562,4050.726
2023-12-06,2023,15.44028,1633.172,1647.902,1349.575,374.0569,1.939502,0.037624,1725.609026,21.17889,21.1285,2871.59,1396.03,1367.957,1213.181,3859.437
2023-12-07,2023,14.47639,939.5273,956.8207,786.5711,374.1805,1.733845,0.04774,1162.533185,21.12059,21.05693,2871.59,1305.452,1377.44,1543.868,3525.348
2023-12-08,2023,14.62882,1455.016,1462.901,1187.994,374.3496,2.730535,0.061045,1565.1351799999998,21.17625,21.11223,2871.59,1289.503,1372.383,1988.645,3843.081
2023-12-09,2023,14.97257,1324.773,1326.883,1090.787,374.4248,2.057938,0.045366,1467.315104,21.187,21.1416,2871.59,1355.943,1370.306,1465.604,3725.963
2023-12-10,2023,16.06701,1803.269,1810.824,1488.413,373.6584,3.49154,0.103083,1865.666023,20.02006,20.18724,273.4755,0.0,0.0,3342.698,1923.275
2023-12-11,2023,16.85556,2141.671,2152.031,1769.114,373.6584,3.841674,0.116006,2146.73008,20.00001,20.02183,273.4755,0.0,0.0,3768.628,2173.487
2023-12-12,2023,15.90903,1693.24,1705.194,1387.778,373.7217,3.004159,0.051044,1764.5549030000002,21.02515,20.85951,2871.59,1299.967,1388.511,1656.111,3907.9
2023-12-13,2023,15.05625,1369.935,1362.189,1119.811,373.8814,2.142793,0.058719,1495.893912,20.99273,20.90896,2871.59,1332.591,1390.922,1903.114,3811.191
2023-12-14,2023,15.09618,1217.703,1244.906,1023.397,374.0032,2.127112,0.064216,1399.591528,20.98622,20.92899,2871.59,1290.111,1391.359,2082.504,3760.734
2023-12-15,2023,14.78194,1152.196,1143.641,940.1496,374.1746,2.136421,0.061339,1316.52196,21.06926,20.96181,2871.59,1344.163,1381.232,1990.493,3725.892
2023-12-16,2023,14.19444,1165.539,1174.299,965.353,374.1976,2.234394,0.071531,1341.8565250000001,21.02045,20.90842,2871.59,1280.98,1390.729,2328.618,3766.375
2023-12-17,2023,15.96597,1851.862,1863.527,1436.069,373.6584,3.091303,0.114508,1812.9332109999998,20.01145,20.12271,273.4755,0.0,0.0,3721.628,1962.391
2023-12-18,2023,16.77847,2102.917,2111.31,1696.32,373.6584,3.61344,0.115304,2073.707144,20.00242,20.0258,273.4755,0.0,0.0,3746.173,2125.024
2023-12-19,2023,16.77778,2155.14,2166.971,1775.16,373.7101,3.25841,0.04813,2152.17664,21.03627,20.88412,2871.59,1297.708,1387.5,1561.69,4123.721
2023-12-20,2023,16.91319,2240.563,2251.1,1839.229,374.0472,3.117941,0.033269,2216.4274100000002,21.2429,21.21157,2871.59,1290.729,1363.573,1073.775,4066.914
2023-12-21,2023,16.95417,2275.809,2288.384,1785.913,374.4252,2.856329,0.029307,2163.223836,21.31666,21.31003,2871.59,1306.089,1356.44,944.3834,4019.712
2023-12-22,2023,15.82778,1769.835,1780.719,1360.801,374.774,2.359303,0.031736,1737.9660389999997,21.3613,21.37264,2871.59,1321.761,1352.526,1022.684,3786.189
2023-12-23,2023,14.18785,1230.648,1234.723,1012.313,374.6901,1.905145,0.052652,1388.960897,21.24279,21.24242,2871.59,1331.841,1365.906,1703.501,3708.495
2023-12-24,2023,13.62674,733.1626,747.215,614.2612,373.6584,2.116999,0.132449,990.1690479999999,20.02312,20.13245,273.4755,0.0,0.0,4318.056,1575.662
2023-12-25,2023,13.14861,786.8049,778.6017,639.951,373.6584,2.604688,0.194019,1016.4081070000001,19.99838,19.82457,273.4755,0.0,0.0,6405.012,1982.993
2023-12-26,2023,13.73507,1060.257,1075.24,883.9195,373.6644,2.661076,0.103308,1260.3482840000001,20.75254,20.46304,2871.59,1291.03,1421.635,3425.593,3928.82
2023-12-27,2023,14.34688,1274.778,1277.398,1028.355,373.8164,2.337188,0.076824,1404.585412,20.9441,20.77215,2871.59,1331.261,1398.702,2505.961,3868.121
2023-12-28,2023,15.06597,1828.445,1839.638,1228.894,374.0314,2.959406,0.065273,1605.950079,21.1004,21.00396,2871.59,1280.944,1381.122,2125.173,3888.236
2023-12-29,2023,13.87604,1475.692,1480.553,1112.776,374.2794,2.685232,0.073206,1489.8138380000003,21.17973,21.13593,2871.59,1284.923,1373.161,2394.17,3870.721
2023-12-30,2023,14.68681,1390.6,1400.127,1144.702,374.5018,2.148691,0.049801,1521.402292,21.25591,21.23259,2871.59,1311.548,1363.736,1614.224,3759.712
2023-12-31,2023,14.19722,1283.701,1271.463,1027.119,373.6584,2.491762,0.129547,1403.398709,20.02831,20.16585,273.4755,0.0,0.0,4227.275,1809.053
2024-01-01,2024,13.41979,1479.632,1495.77,1224.908,373.6584,3.550398,0.190644,1602.307442,19.99834,19.90325,273.4755,0.0,0.0,6312.962,2320.782
2024-01-02,2024,14.51181,1571.881,1586.559,1294.563,373.6783,2.766947,0.089286,1671.097533,20.88783,20.66298,2871.59,1309.427,1405.297,2941.22,4098.033
2024-01-03,2024,15.88403,1690.741,1697.002,1381.165,373.9299,2.240823,0.044108,1757.3798310000002,21.13295,21.04303,2871.59,1289.508,1375.994,1428.05,3854.44
2024-01-04,2024,14.25521,1523.371,1525.526,1149.456,374.1138,2.310075,0.070342,1525.950217,21.12161,21.05913,2871.59,1315.152,1378.277,2300.336,3893.339
2024-01-05,2024,14.22118,1166.279,1171.958,959.5806,374.1848,1.633774,0.060405,1335.4595789999998,21.1001,21.02484,2871.59,1308.258,1380.763,1961.651,3710.201
2024-01-06,2024,13.37708,1241.26,1249.161,989.7325,374.2144,2.116194,0.083821,1366.1469149999998,21.07101,20.98812,2871.59,1289.286,1385.056,2743.536,3863.95
2024-01-07,2024,17.5,2513.512,2532.344,1696.57,373.6584,3.587592,0.089768,2073.9057599999996,20.02206,20.21096,273.4755,0.0,0.0,2903.565,1967.104
2024-01-08,2024,15.54826,2117.257,2139.074,1434.088,373.6584,4.523388,0.134838,1812.404626,20.01045,20.07312,273.4755,0.0,0.0,4409.337,2091.057
2024-01-09,2024,16.78924,2344.681,2345.301,1857.815,373.7359,3.16454,0.045633,2234.7610730000006,21.11118,20.9933,2871.59,1307.818,1378.654,1478.701,4164.328
2024-01-10,2024,14.34931,1498.897,1506.315,1217.523,374.0036,2.167365,0.062427,1593.756392,21.17299,21.1289,2871.59,1310.272,1371.527,2034.379,3881.59
2024-01-11,2024,15.2625,1447.539,1458.323,1136.774,374.2427,1.903244,0.042623,1512.962567,21.2009,21.17323,2871.59,1274.94,1369.424,1377.351,3687.986
2024-01-12,2024,16.49306,2102.389,2107.455,1571.181,374.4897,2.463945,0.035926,1948.170571,21.26797,21.24554,2871.59,1268.25,1363.921,1159.645,3906.834
2024-01-13,2024,16.82778,2319.004,2349.419,1899.847,375.1685,3.041877,0.029342,2278.086719,21.43711,21.47265,2871.59,1261.326,1344.819,946.0876,4062.512
2024-01-14,2024,12.64931,1177.321,1186.3,975.2189,373.6584,3.198918,0.144254,1352.220472,20.04618,20.2633,273.4755,0.0,0.0,4732.158,1872.734
2024-01-15,2024,14.76181,1065.466,1064.417,875.0223,373.6584,2.554398,0.148845,1251.3839429999998,19.99991,19.92831,273.4755,0.0,0.0,4864.878,1836.52
2024-01-16,2024,15.73368,1584.82,1586.24,1303.996,373.6768,2.531776,0.070884,1680.27546,20.85236,20.62525,2871.59,1268.934,1408.366,2310.658,3960.788
2024-01-17,2024,15.45938,1716.318,1733.403,1424.974,373.9017,2.906647,0.06105,1801.843397,21.07674,20.95949,2871.59,1281.659,1381.975,1984.746,3981.041
2024-01-18,2024,12.67431,932.9028,933.5272,767.4223,374.0285,2.071319,0.086731,1143.60885,21.03963,20.96001,2871.59,1281.498,1387.563,2839.115,3742.3
2024-01-19,2024,12.64236,776.4827,786.9538,646.9291,374.0897,2.010707,0.085377,1023.114884,21.02401,20.93619,2871.59,1264.414,1389.771,2788.792,3649.489
2024-01-20,2024,13.59306,1086.967,1089.637,895.7548,374.1156,2.086227,0.080828,1272.0374550000001,21.00513,20.89901,2871.59,1308.913,1391.163,2638.262,3799.069
2024-01-21,2024,16.49722,1943.095,1953.42,1605.843,373.6584,3.656279,0.112123,1983.2698020000003,20.00937,20.10378,273.4755,0.0,0.0,3640.264,2050.354
2024-01-22,2024,16.7993,2110.974,2127.119,1748.635,373.6584,3.945167,0.131951,2126.3705179999997,20.00016,19.96773,273.4755,0.0,0.0,4299.148,2260.654
2024-01-23,2024,15.15139,1239.768,1230.57,1011.611,373.6854,2.631243,0.066884,1387.994527,20.87845,20.68846,2871.59,1298.568,1404.557,2176.215,3776.408
2024-01-24,2024,15.70278,1553.497,1566.654,1287.895,373.8532,2.512535,0.05758,1664.318315,20.99231,20.87605,2871.59,1280.221,1391.658,1868.148,3874.961
2024-01-25,2024,14.19375,1019.297,1031.777,848.1902,374.0876,1.922298,0.055393,1224.2554910000001,21.10842,21.03576,2871.59,1284.407,1378.461,1794.981,3597.097
2024-01-26,2024,13.34792,1112.798,1112.499,914.5491,374.1457,2.272392,0.080943,1291.048135,21.03828,20.96172,2871.59,1253.931,1388.19,2647.73,3779.046
2024-01-27,2024,12.77431,633.0084,635.5458,522.4615,374.1568,1.442352,0.07959,898.1402420000001,21.01456,20.91569,2871.59,1284.922,1389.746,2593.049,3549.468
2024-01-28,2024,13.05417,795.2127,798.4817,656.4058,373.6584,2.400302,0.167044,1032.631546,20.00688,20.00286,273.4755,0.0,0.0,5483.321,1819.952
2024-01-29,2024,13.83194,731.2445,719.6839,591.6287,373.6584,2.105073,0.165816,967.5579889999999,20.00001,19.85197,273.4755,0.0,0.0,5439.211,1772.244
2024-01-30,2024,13.47569,977.576,997.7671,820.2318,373.6592,2.516634,0.108788,1196.5164220000001,20.72715,20.45762,2871.59,1336.515,1422.498,3586.776,3947.933
2024-01-31,2024,14.10382,697.3933,709.8253,583.5242,373.7986,1.409087,0.068717,958.8006039999999,20.90261,20.73133,2871.59,1238.389,1402.501,2235.217,3490.915
2024-02-01,2024,13.29583,382.4506,381.7019,313.7847,373.8105,1.41252,0.099233,689.106953,20.72559,20.63896,2871.59,1252.088,1424.099,3232.538,3522.84
2024-02-02,2024,13.63368,427.4797,416.0844,342.0494,373.8385,1.480884,0.098483,717.4672669999999,20.70695,20.53928,2871.59,1247.802,1427.041,3214.163,3533.983
2024-02-03,2024,14.16285,765.1568,782.667,643.405,374.0063,1.663123,0.070707,1019.14513,20.91201,20.73335,2871.59,1234.523,1401.446,2299.842,3537.262
2024-02-04,2024,13.82361,813.0043,811.6245,667.2101,373.6584,2.208667,0.146735,1043.2239020000002,20.00497,20.00723,273.4755,0.0,0.0,4798.536,1697.932
2024-02-05,2024,14.19514,1061.695,1062.58,873.512,373.6584,2.670441,0.173492,1250.0143329999999,19.99948,19.83481,273.4755,0.0,0.0,5700.877,1992.49
2024-02-06,2024,14.30417,1174.078,1181.162,970.9952,373.6611,2.035773,0.091596,1346.783669,20.7532,20.48919,2871.59,1239.84,1420.857,3001.837,3870.699
2024-02-07,2024,15.99722,1719.1,1730.425,1422.526,373.8381,2.554977,0.05551,1798.974587,21.0056,20.88133,2871.59,1213.609,1390.525,1801.929,3903.776
2024-02-08,2024,14.73021,1200.914,1208.793,991.4801,374.0663,2.105882,0.05136,1367.703642,21.1095,21.04671,2871.59,1228.344,1379.324,1665.903,3625.842
2024-02-09,2024,13.92674,997.6764,1005.334,826.4523,374.2607,1.860631,0.057766,1202.6313969999999,21.1454,21.09692,2871.59,1239.898,1375.581,1874.36,3571.908
2024-02-10,2024,12.32049,696.8167,699.1381,574.7386,374.2632,1.796845,0.083206,950.881851,21.08299,21.02508,2871.59,1273.267,1382.885,2719.415,3598.068
2024-02-11,2024,13.02049,847.6667,843.1307,693.1103,373.6584,2.422654,0.164468,1069.355822,20.01176,20.0395,273.4755,0.0,0.0,5396.313,1825.887
2024-02-12,2024,14.89826,1061.517,1068.389,878.2877,373.6584,2.463666,0.159015,1254.568781,19.99988,19.83918,273.4755,0.0,0.0,5207.384,1902.691
2024-02-13,2024,15.08438,1200.168,1209.907,994.6251,373.6663,2.064072,0.077145,1370.432617,20.77076,20.50977,2871.59,1241.626,1418.262,2516.623,3795.105
2024-02-14,2024,13.11701,983.4289,999.1069,817.7825,373.8122,2.175895,0.096586,1193.867181,20.86916,20.70521,2871.59,1239.799,1407.365,3174.474,3810.386
2024-02-15,2024,11.79028,240.4198,240.0238,197.3158,373.909,1.216702,0.097205,572.538707,20.86385,20.73328,2871.59,1228.541,1407.632,3182.771,3428.595
2024-02-16,2024,13.68403,804.0876,802.3825,659.6125,373.9602,1.807129,0.086372,1035.466201,20.87926,20.70103,2871.59,1246.409,1404.187,2824.625,3652.784
2024-02-17,2024,13.22431,301.6927,303.8704,249.8019,374.0028,1.054585,0.081276,624.9405609999999,20.87958,20.71386,2871.59,1304.395,1403.766,2646.425,3405.721
2024-02-18,2024,12.53264,311.1864,318.1633,261.5517,373.6584,2.155036,0.193721,637.558857,20.00123,19.87243,273.4755,0.0,0.0,6388.666,1750.344
2024-02-19,2024,12.73403,581.5839,579.4423,476.3406,373.6584,2.68615,0.216132,852.901282,19.99681,19.70437,273.4755,0.0,0.0,7167.515,2026.923
2024-02-20,2024,14.51597,1702.736,1712.958,1274.272,373.6584,3.135632,0.115541,1651.1815729999998,20.69878,20.3842,2871.59,1254.964,1428.387,3823.536,4218.447
2024-02-21,2024,14.32153,996.0941,998.4091,820.7596,373.8122,1.936651,0.068992,1196.577443,20.90419,20.77452,2871.59,1254.896,1402.617,2243.197,3646.507
2024-02-22,2024,12.62292,305.3465,314.6598,258.6716,373.8827,1.233056,0.091293,633.878649,20.84686,20.73938,2871.59,1237.197,1405.966,2973.505,3431.764
2024-02-23,2024,10.92813,1.223867,1.201275,0.98753,373.8487,1.263872,0.143207,376.243309,20.68242,20.45176,2871.59,1287.907,1426.598,4709.938,3632.052
2024-02-24,2024,12.0125,289.2429,272.0998,223.6844,373.8643,1.421521,0.127253,599.097474,20.70098,20.42432,2871.59,1229.626,1426.568,4193.588,3634.936
2024-02-25,2024,10.03021,0.786783,1.13184,0.930449,373.6584,2.717617,0.257494,377.56396,19.99019,19.73221,273.4755,0.0,0.0,8603.984,2008.293
2024-02-26,2024,13.83021,1092.49,1101.946,901.9349,373.6584,3.675702,0.236787,1279.505789,19.99293,19.57927,273.4755,0.0,0.0,7885.709,2420.149
2024-02-27,2024,15.59757,1570.832,1583.792,1299.391,373.6584,2.434372,0.084072,1675.5678440000002,20.74169,20.41836,2871.59,1228.508,1422.752,2755.366,4016.847
2024-02-28,2024,15.74583,1615.733,1614.328,1325.412,373.8087,2.208087,0.057733,1701.4865200000002,20.96385,20.80534,2871.59,1279.177,1394.587,1873.212,3897.802
2024-03-01,2024,15.56667,1487.553,1500.989,1233.914,374.0325,2.068979,0.044087,1610.059566,21.09574,21.01059,2871.59,1232.645,1379.112,1425.118,3730.155
2024-03-02,2024,15.91875,2532.778,2542.479,1605.858,374.19,2.993606,0.044033,1983.085639,21.13158,21.05156,2871.59,1332.504,1376.702,1422.342,4016.202
2024-03-03,2024,16.20799,2095.577,2123.576,1681.477,374.5118,2.61972,0.036106,2058.6446260000002,21.22705,21.21297,2871.59,1212.354,1364.381,1164.814,3940.878
2024-03-04,2024,16.51146,1955.306,1953.779,1600.596,373.6584,3.092901,0.096058,1977.443359,20.02556,20.2258,273.4755,0.0,0.0,3111.108,1947.575
2024-03-05,2024,13.50174,408.1495,426.5619,350.6626,373.6584,1.747786,0.152728,726.221514,20.00018,19.93667,273.4755,0.0,0.0,4996.562,1542.971
2024-03-06,2024,12.79757,423.634,421.7987,346.7469,373.663,1.573845,0.108723,722.092468,20.68896,20.3854,2871.59,1224.702,1427.583,3573.827,3590.245
2024-03-07,2024,14.83333,1487.718,1480.533,1200.015,373.7745,2.34965,0.09297,1576.2321200000001,20.8028,20.56974,2871.59,1265.531,1414.599,3044.267,4033.271
2024-03-08,2024,16.5441,2540.146,2553.441,1994.748,373.9952,3.031477,0.049782,2371.824459,21.07245,20.93851,2871.59,1322.567,1382.867,1613.369,4281.584
2024-03-09,2024,15.59826,1532.804,1552.42,1276.194,374.2033,2.29066,0.047816,1652.735776,21.07481,21.06515,2871.59,1182.271,1384.863,1546.045,3748.171
2024-03-10,2024,15.70521,1562.421,1570.106,1290.733,374.3874,2.878394,0.052097,1668.050891,21.08243,21.0868,2871.59,1186.263,1384.685,1687.656,3786.431
2024-03-11,2024,15.45521,1391.083,1404.014,1148.344,373.6584,2.897174,0.109033,1525.008607,20.01818,20.19037,273.4755,0.0,0.0,3539.256,1753.703
2024-03-12,2024,14.74097,987.9654,991.7708,815.3024,373.6584,2.65024,0.144724,1191.755764,19.99998,19.96219,273.4755,0.0,0.0,4726.581,1774.447
2024-03-13,2024,13.30903,978.7512,986.5997,811.0515,373.6879,1.954052,0.098296,1186.7917479999999,20.81359,20.58355,2871.59,1181.202,1415.033,3241.472,3783.156
2024-03-14,2024,14.63368,1041.54,1043.827,858.0959,373.9025,2.052903,0.060246,1234.111549,20.98088,20.8831,2871.59,1167.226,1393.316,1957.9,3562.615
2024-03-15,2024,13.57743,926.0563,933.0896,767.0626,374.0737,2.021829,0.069544,1143.2276729999999,21.03285,20.9482,2871.59,1191.219,1388.317,2265.69,3579.808
2024-03-16,2024,13.17257,1111.312,1113.573,911.2336,374.2279,2.367533,0.084139,1287.913172,21.05465,20.97457,2871.59,1203.165,1385.426,2761.234,3767.671
2024-03-17,2024,13.56493,1333.859,1337.865,1078.704,374.3474,2.57279,0.082954,1455.7071439999997,21.07622,21.01284,2871.59,1171.566,1383.594,2721.311,3842.717
2024-03-18,2024,14.55417,1105.88,1107.722,910.6221,373.6584,2.130323,0.111164,1286.521987,20.01616,20.17897,273.4755,0.0,0.0,3610.724,1622.585
2024-03-19,2024,15.1559,2036.714,2049.452,1472.754,373.6584,3.528719,0.161974,1850.103093,19.99932,19.95811,273.4755,0.0,0.0,5327.605,2286.133
2024-03-20,2024,16.84896,2186.756,2200.475,1807.448,373.7245,3.420205,0.051755,2184.64446,20.98393,20.83143,2871.59,1178.381,1393.862,1680.642,4093.395
2024-03-21,2024,16.01389,1732.561,1725.365,1418.366,374.0398,2.57385,0.043005,1795.022655,21.13762,21.13014,2871.59,1138.293,1373.974,1389.331,3778.353
2024-03-22,2024,14.25903,761.2222,766.3549,629.9953,374.2347,1.086292,0.049654,1005.365946,21.09837,21.07957,2871.59,1197.266,1378.21,1603.955,3375.813
2024-03-23,2024,14.24514,866.1761,895.5928,735.9393,374.2993,1.603663,0.056989,1111.8992520000002,21.05618,20.99658,2871.59,1150.408,1385.966,1847.887,3457.729
2024-03-24,2024,13.12361,1053.527,1049.635,862.8703,374.4136,2.220165,0.081929,1239.5859939999998,21.08498,21.01949,2871.59,1191.055,1381.874,2688.516,3717.407
2024-03-25,2024,16.41319,2131.106,2135.656,1562.249,373.6584,3.359387,0.105039,1939.371826,20.01695,20.20252,273.4755,0.0,0.0,3409.46,1980.462
2024-03-26,2024,15.775,1687.101,1702.206,1399.328,373.6584,2.767248,0.12463,1775.8782780000001,20.00005,20.06236,273.4755,0.0,0.0,4057.384,2002.91
2024-03-27,2024,15.78681,1603.607,1605.876,1320.138,373.7254,2.365715,0.055779,1696.284894,20.96458,20.82335,2871.59,1135.883,1395.821,1813.386,3796.593
2024-03-28,2024,14.9434,1606.505,1615.497,1325.851,374.0012,2.190963,0.060055,1702.103218,21.09237,21.02838,2871.59,1174.281,1380.814,1957.633,3850.442
2024-03-29,2024,18.63437,3594.746,3616.528,2031.51,374.7336,5.459298,0.043874,2411.746772,21.33997,21.31938,2871.59,1204.759,1359.354,1427.882,4199.596
2024-03-30,2024,16.76528,2201.824,2222.512,1827.055,376.8957,3.661635,0.01414,2207.626475,21.59835,21.73657,2871.59,1148.914,1329.761,454.8312,3859.552
2024-03-31,2024,15.98681,1768.714,1779.277,1462.686,376.9045,2.929591,0.017529,1842.5376199999998,21.57213,21.67295,2871.59,1138.61,1333.709,563.8293,3652.507
2024-04-01,2024,16.77847,2103.127,2103.094,1727.008,373.6584,3.094508,0.065889,2103.826797,20.07604,20.43901,273.4755,0.0,0.0,2123.566,1838.94
2024-04-02,2024,16.95278,2197.456,2207.113,1814.395,373.6584,3.417877,0.098873,2191.5701499999996,19.99998,20.15655,273.4755,0.0,0.0,3202.421,2094.463
2024-04-03,2024,17.58889,2611.887,2628.781,2140.785,373.8309,3.575946,0.037698,2518.229544,21.2005,21.11903,2871.59,1161.675,1368.948,1221.8,4199.363
2024-04-04,2024,15.63333,1597.189,1605.069,1319.475,374.336,2.291463,0.02622,1696.128683,21.32911,21.36349,2871.59,1179.109,1354.387,844.0364,3640.882
2024-04-05,2024,16.06389,1892.56,1901.65,1547.175,374.9828,2.564567,0.02862,1924.750987,21.39906,21.43693,2871.59,1130.415,1349.302,923.6635,3764.854
2024-04-06,2024,14.86319,1476.091,1486.592,1221.306,375.3268,2.199675,0.036936,1598.8694110000001,21.38958,21.45416,2871.59,1125.932,1350.531,1197.524,3616.018
2024-04-07,2024,15.68194,2055.97,2056.642,1553.937,375.6442,2.796315,0.04333,1932.4208449999999,21.4199,21.46145,2871.59,1141.516,1348.515,1411.036,3867.639
2024-04-08,2024,17.68611,2833.515,2860.007,1872.837,373.6584,3.731276,0.063981,2250.2906569999996,20.06143,20.43098,273.4755,0.0,0.0,2065.184,1916.747
2024-04-09,2024,17.75486,2642.19,2649.509,2148.015,373.6584,3.797697,0.075371,2525.5464679999995,20.0001,20.26482,273.4755,0.0,0.0,2431.521,2152.262
2024-04-10,2024,17.55,2788.909,2804.357,1898.854,373.8672,3.361445,0.037319,2276.119964,21.26679,21.21083,2871.59,1167.182,1364.408,1209.817,4053.734
2024-04-11,2024,18.83681,4002.981,4018.989,2104.427,376.5932,4.554836,0.018635,2485.5936709999996,21.61601,21.69028,2871.59,1166.147,1330.062,601.1704,4065.89
2024-04-12,2024,21.41945,5841.594,5874.083,2857.523,387.0301,6.725574,0.003555,3251.282229,22.04846,22.2058,2871.59,1141.269,1296.396,114.3485,4423.513
2024-04-13,2024,20.82292,5472.35,5502.726,2824.492,406.5547,6.210217,0.000222,3237.2571390000003,22.45325,22.70771,2871.59,1182.166,1268.116,7.15052,4419.691
2024-04-14,2024,18.78958,3685.619,3709.521,2549.993,407.5964,4.590017,0.000477,2962.179894,22.46326,22.7446,2871.59,1150.521,1269.262,15.34983,4235.355
2024-04-15,2024,17.96458,2856.039,2868.072,2033.175,373.6584,3.312952,0.009075,2410.155427,20.47273,21.0855,273.4755,0.0,0.0,291.8959,1681.026
2024-04-16,2024,19.93819,5219.334,5249.445,2602.367,373.6584,6.010456,0.041556,2982.077412,20.01302,20.42747,273.4755,0.0,0.0,1337.059,2223.642
2024-04-17,2024,20.07431,5073.888,5102.779,3001.163,375.2778,5.62192,0.017303,3382.080023,21.60277,21.64849,2871.59,1180.758,1326.104,556.8457,4609.701
2024-04-18,2024,19.40764,3743.181,3772.394,2522.614,382.5967,5.321415,0.003876,2910.535991,21.90911,22.06236,2871.59,1129.957,1304.391,124.6834,4212.104
2024-04-19,2024,19.11354,3733.525,3749.658,2153.843,388.8265,4.602847,0.007069,2547.279416,22.06888,22.25279,2871.59,1176.876,1295.13,227.4459,4039.678
2024-04-20,2024,19.29792,3847.945,3867.686,2251.962,396.9983,5.089303,0.00257,2654.052173,22.24647,22.45857,2871.59,1248.469,1280.875,82.67127,4120.613
2024-04-21,2024,17.68924,2943.467,2960.401,2188.278,395.7031,3.464872,0.001948,2587.44792,22.22646,22.46935,2871.59,1138.86,1285.672,62.67087,4010.077
2024-04-22,2024,17.61493,2578.247,2596.083,2077.136,373.6584,3.437134,0.024206,2454.2557399999996,20.2887,20.85025,273.4755,0.0,0.0,778.6078,1799.039
2024-04-23,2024,18.68507,3156.227,3171.072,2326.162,373.6584,4.520912,0.06005,2704.4013619999996,20.00198,20.34311,273.4755,0.0,0.0,1934.064,2167.345
2024-04-24,2024,18.9243,4395.475,4410.04,2628.031,374.1263,5.154257,0.026269,3007.337826,21.43094,21.43756,2871.59,1215.62,1340.76,847.9815,4458.339
2024-04-25,2024,18.53333,4542.703,4568.113,2986.388,376.1796,4.887456,0.014756,3367.469812,21.59843,21.70347,2871.59,1153.211,1329.127,474.6512,4568.737
2024-04-26,2024,19.41736,5207.07,5236.997,2840.458,381.1598,5.75332,0.008807,3227.379927,21.81598,21.93635,2871.59,1172.653,1311.86,283.2897,4459.733
2024-04-27,2024,19.73195,5720.603,5754.573,2634.399,387.1946,6.369338,0.005158,3027.9680959999996,22.02235,22.19232,2871.59,1112.229,1300.02,165.9026,4280.256
2024-04-28,2024,24.26528,7393.571,7433.957,3531.009,412.9509,8.712711,0.000351,3952.672962,22.59023,22.83828,2871.59,1172.725,1264.023,11.29526,4848.289
2024-04-29,2024,27.02535,9341.464,9396.169,3833.899,374.8828,11.17852,0.0,4219.96032,21.67063,22.31693,273.4755,0.0,0.0,0.0,2723.02
2024-04-30,2024,21.99201,7711.637,7750.706,3489.791,373.6584,8.533244,0.0,3871.982644,21.41136,22.08642,273.4755,0.0,0.0,0.0,2512.145
2024-05-01,2024,20.96319,5806.745,5839.133,3263.619,391.5142,6.345315,0.000138,3661.478653,22.25398,22.48271,2871.59,1155.819,1276.737,4.437182,4660.293
2024-05-02,2024,19.12535,3803.159,3828.236,2729.026,400.0259,4.163668,0.000297,3133.215865,22.40473,22.669,2871.59,1102.693,1272.072,9.563331,4308.934
